"Teryt";"Kod kraju";"Województwo";"Kod gm.";"Gmina";"Typ gminy";"Okręg do Sejmu nr";"Okręg do Senatu nr";"Nr obwodu";"Adres obwodu";"Typ obwodu";"Przystosowany dla niepełnosprawnych";"Granice obwodu"
"140000";"PL";"mazowieckie";"140701";"Garbatka-Letnisko";"wieś";"17";"49";"6";"Zakład Karny w Żytkowicach, Brzustów, Żytkowice , 26-930 Garbatka-Letnisko";"Zakład karny";"Nie";"Zakład Karny w Żytkowicach"
"140000";"PL";"mazowieckie";"140702";"Głowaczów";"wieś";"17";"49";"1";"Zespół Szkół Ogólnokształcących w Brzózie, ul. Aleja Lipowa 4 , Brzóza 26-903 Głowaczów";"Powszechny";"Nie";"Sołectwa: Adamów, Brzóza, Maciejowice, Sewerynów"
"140000";"PL";"mazowieckie";"140702";"Głowaczów";"wieś";"17";"49";"2";"Fundacja dla Dzieci z Chorobą Nowotworową w Mariampolu, Mariampol 9 , 26-903 Głowaczów";"Powszechny";"Nie";"Sołectwa: Grabnowola, Helenów, Henryków, Ignacówka Grabnowolska, Jasieniec, Mariampol, Studzianki Pancerne, "
"140000";"PL";"mazowieckie";"140702";"Głowaczów";"wieś";"17";"49";"3";"Publiczne Gimnazjum w Głowaczowie, ul. Warecka 10 , Głowaczów 26-903 Głowaczów";"Powszechny";"Tak";"Sołectwa: Cecylówka Głowaczowska, Chodków, Dąbrówki, Emilów, Głowaczów, Klementynów, Leżenice, Lipa, Michałów, Moniochy, Rogożek"
"140000";"PL";"mazowieckie";"140702";"Głowaczów";"wieś";"17";"49";"4";"Publiczna Szkoła Podstawowa w Miejskiej Dąbrowie, Miejska Dąbrowa 31 , 26-903 Głowaczów";"Powszechny";"Nie";"Sołectwa: Kosny, Lipska Wola, Miejska Dąbrowa, Studnie, Zieleniec"
"140000";"PL";"mazowieckie";"140702";"Głowaczów";"wieś";"17";"49";"5";"Zespół Szkół w Ursynowie, Ursynów 48 , 26-903 Głowaczów";"Powszechny";"Nie";"Sołectwa: Cecylówka-Brzózka, Marianów, Przejazd, Stanisławów, Ursynów, Wólka Brzózka"
"140000";"PL";"mazowieckie";"140702";"Głowaczów";"wieś";"17";"49";"6";"Publiczna Szkoła Podstawowa w Bobrownikach, Bobrowniki 31 , 26-903 Głowaczów";"Powszechny";"Nie";"Sołectwa: Bobrowniki, Ignacówka Bobrowska, Łukawa, Łukawska Wola, Podmieście, Stawki"
"140000";"PL";"mazowieckie";"140703";"Gniewoszów";"wieś";"17";"49";"1";"Zespół Szkolno-Przedszkolny w Gniewoszowie, ul.Konopnickiej 19 , Gniewoszów 26-920 Gniewoszów";"Powszechny";"Tak";"Gniewoszów, Zdunków"
"140000";"PL";"mazowieckie";"140703";"Gniewoszów";"wieś";"17";"49";"2";"Szkoła Podstawowa w Wysokim Kole, Wysokie Koło 22 , 26-920 Gniewoszów";"Powszechny";"Tak";"Boguszówka, Marianów, Markowola, Markowola-Kolonia, Regów Stary, Wysokie Koło"
"140000";"PL";"mazowieckie";"140703";"Gniewoszów";"wieś";"17";"49";"3";"Szkoła Podstawowa w Oleksowie, Oleksów 63 , 26-920 Gniewoszów";"Powszechny";"Nie";"Borek, Oleksów, Sławczyn, Wólka Bachańska, Zalesie"
"140000";"PL";"mazowieckie";"140703";"Gniewoszów";"wieś";"17";"49";"4";"Remiza Ochotniczej Straży Pożarnej w Sarnowie, Sarnów 24 , 26-920 Gniewoszów";"Powszechny";"Nie";"Kociołek, Mieścisko, Sarnów, Zwola"
"140000";"PL";"mazowieckie";"140704";"Grabów nad Pilicą";"wieś";"17";"49";"1";"Zespół Szkół w Grabowie nad Pilicą, ul. Parkowa 4 , Grabów nad Pilicą 26-902 Grabów nad Pilicą";"Powszechny";"Tak";"Broncin, Brzozówka, Budy Augustowskie, Grabina, Grabowska Wola, Grabów nad Pilicą, Grabów Nowy, Grabów Zaleśny, Czerwonka, Kępa Niemojewska, Koziołek, Nowa Wola, Paprotnia, Strzyżyna, Tomczyn, Utniki, Wyborów, Zakrzew, Zwierzyniec"
"140000";"PL";"mazowieckie";"140704";"Grabów nad Pilicą";"wieś";"17";"49";"2";"Budynek Ochotniczej Straży Pożarnej w Łękawicy, Łękawica 10B , 26-902 Grabów nad Pilicą";"Powszechny";"Nie";"Celinów, Cychrowska Wola, Dziecinów, Edwardów, Lipinki, Łękawica"
"140000";"PL";"mazowieckie";"140704";"Grabów nad Pilicą";"wieś";"17";"49";"3";"Publiczna Szkoła Podstawowa w Augustowie, ul. Wspólna 19 , Augustów 26-902 Grabów nad Pilicą";"Powszechny";"Nie";"Augustów, Dąbrówki"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"1";"Publiczna Szkoła Podstawowa Nr 3 w Kozienicach, ul. Stanisława Konarskiego 4 , Kozienice 26-900 Kozienice";"Powszechny";"Tak";"Ulice: Mikołaja Kopernika, Sportowa prawa strona, Stanisława Konarskiego 4, 6, 6a, 8"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"2";"Publiczne Przedszkole Nr 1 w Kozienicach, ul. Mikołaja Kopernika 11 , Kozienice 26-900 Kozienice";"Powszechny";"Tak";"Ulice: Marii Skłodowskiej - Curie 1 , 2, 4, 6, 8"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"3";"Publiczne Przedszkole Nr 2 w Kozienicach, ul. Stefana Żeromskiego 3 , Kozienice 26-900 Kozienice";"Powszechny";"Nie";"Ulice: Marii Skłodowskiej - Curie 10, Stanisława Konarskiego 3, 5, 7, 9, 10, 11, Stefana Żeromskiego, Hugona Kołłątaja, Ignacego Paderewskiego."
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"4";"Publiczne Przedszkole Nr 3 w Kozienicach, ul. Głowaczowska 45 , Kozienice 26-900 Kozienice";"Powszechny";"Nie";"Ulice: Głowaczowska od Sportowej, Juliusza Słowackiego, Władysława Broniewskiego, Zygmunta Starego, Wojska Polskiego, Armii Krajowej, Mariana Langiewicza, Al.Władysława Sikorskiego 4, 6, 8, Chartowa, Wrzosowa, Poziomkowa, Jarzębinowa, Jagodowa, Borówkowa, Zawilcowa, Jana Pawła II, Sołectwo: Łuczynów"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"5";"Zespół Szkół Nr 1 w Kozienicach, ul. Warszawska 72 , Kozienice 26-900 Kozienice";"Powszechny";"Nie";"Ulice: Warszawska od Sportowej do końca, Bohaterów Studzianek, Ogrodowa, Stefanii Gruszczyńskiej, Janka Krasickiego, Zdziczów, Dębowa, Wierzbowa, Brzozowa, Jesionowa, Świerkowa, Dojazdowa, Jeziorna, Kasztanowa, Akacjowa, Modrzewiowa, Jodłowa, Cisowa, Klonowa, Lipowa, Bukowa."
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"6";"Liceum Ogólnokształcące w Kozienicach, ul. Warszawska 19 , Kozienice 26-900 Kozienice";"Powszechny";"Tak";"Ulice: Sosnowa, Topolowa, Maciejowicka, Os. Skarpa, Warszawska od Radomskiej do Sportowej, Wiślana, Piękna, Karola Świerczewskiego do Głowaczowskiej, Henryka Sienkiewicza, Jana Kochanowskiego do Głowaczowskiej, Parkowa do Radomskiej, Konstytucji 3 Maja od Radomskiej do końca, Radomska do Głowaczowskiej prawa strona, Al. 1 Maja, Pl. 15 Stycznia, Głowaczowska do Sportowej prawa strona, Sportowa lewa strona"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"7";"Publiczne Gimnazjum Nr 2 w Kozienicach, ul. Głowaczowska 33 , Kozienice 26-900 Kozienice";"Powszechny";"Tak";"Ulice: Głowaczowska do ulicy Sportowej lewa strona, Cmentarna, Jana Kilińskiego, Borki, Miodowa, Wójcików do Radomskiej, Przytulna, Ciekawa, Radomska od Głowaczowskiej do końca prawa strona, Gwiazdkowa, Przyjaciół, Szczęśliwa, Rodzinna, Spokojna, Legionów, Adama Mickiewicza, Karola Świerczewskiego od Głowaczowskiej do końca, Jana Kochanowskiego od Głowaczowskiej do końca, Al. 11 Listopada, Leśna, Cicha, Miła, Józefa Piłsudskiego, Filtrowa"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"8";"Kozienicki Dom Kultury im. Bogusława Klimczuka, Al. 1 Maja 8 , Kozienice 26-900 Kozienice";"Powszechny";"Tak";"Ulice: Konstytucji 3 Maja do Radomskiej, Os. Pokoju, Lubelska do Polnej, Bohaterów Getta, Czwartek, Szpitalna, Radomska do Nowego Światu lewa strona, Drzewna, Parkowa od Radomskiej do Wójtostwa, Batalionów Chłopskich"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"9";"Publiczne Gimnazjum Nr 1 w Kozienicach, ul. Nowy Świat 24 , Kozienice 26-900 Kozienice";"Powszechny";"Nie";"Ulice: Nowy Świat prywatne od Hamernickiej, Słoneczna, Hamemicka bloki: 13, 15, 17, 19, 23, 23a, 23b oraz nieruchomości prywatne przy ul. Hamernickiej lewa strona, Nowy Świat bloki: 6, 8, 8a, 23 oraz Krzywa, Ludwika Waryńskiego"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"10";"Publiczne Przedszkole Nr 4 w Kozienicach, ul. Konstytucji 3 Maja 4 , Kozienice 26-900 Kozienice";"Powszechny";"Nie";"Ulice: Hamemicka bloki: 8, 10, 12, 14 i prywatne prawa strona, Armii Ludowej bloki: 1, 3, 7, 7a, 9, Nowy Świat 4, Wójcików od Radomskiej do końca (blok nr 2)."
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"11";"Publiczna Szkoła Podstawowa Nr 1 w Kozienicach, ul. Tadeusza Kościuszki 1 , Kozienice 26-900 Kozienice";"Powszechny";"Nie";"Ulice: Nowy Świat bloki: 2, 5 oraz nieruchomości prywatne przy ul. Nowy Świat do Hamernickiej, Hamemicka blok 6, Pusta, Tadeusza Kościuszki, Radomska od Nowego Światu do końca lewa strona, Armii Ludowej 8 i nieruchomości prywatne"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"12";"Publiczne Gimnazjum Nr 1 w Kozienicach, ul. Nowy Świat 24 , Kozienice 26-900 Kozienice";"Powszechny";"Nie";"Ulica: Lubelska od Polnej do końca, Dolna, Młyńska, Zielona, Kolejowa, Polna, Starowiejska, Górna, Przemysłowa, Żytnia."
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"13";"Gimnazjum w Świerżach Górnych, Świerże Górne 25a , 26-900 Kozienice";"Powszechny";"Tak";"Sołectwa: Kępa Bielańska, Holendry Kuźmińskie, Świerże Górne -wieś, bloki: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13 oraz Wilczkowice Górne 20"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"14";"Publiczna Szkoła Podstawowa w Ryczywole, ul. Warszawska 20 , Ryczywół 26-900 Kozienice";"Powszechny";"Nie";"Sołectwa: Łaszówka, Ryczywół, Wilczkowice Górne od nr 1 do 19 oraz od 21 do końca, Wola Chodkowska"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"15";"Zarząd Dróg Powiatowych w Kozienicach, ul. Serdeczna 3 , Aleksandrówka 26-900 Kozienice";"Powszechny";"Nie";"Sołectwa: Aleksandrówka, Kociołki, Nowiny"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"16";"Publiczna Szkoła Podstawowa w Wólce Tyrzyńskiej, Wólka Tyrzyńska 21 , 26-900 Kozienice";"Powszechny";"Tak";"Sołectwa: Dąbrówki, Kępa Wólczyńska, Kępeczki, Samwodzie, Wólka Tyrzyńska, Wólka Tyrzyńska B"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"17";"Publiczna Szkoła Podstawowa w Janikowie, Janików 1 , 26-900 Kozienice";"Powszechny";"Tak";"Sołectwa: Janików, Janików Folwark, Janów, Śmietanki"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"18";"Publiczna Szkoła Podstawowa w Brzeźnicy, Brzeźnica 9 , 26-900 Kozienice";"Powszechny";"Tak";"Sołectwa: Brzeźnica, Psary, Ruda, Staszów"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"19";"Publiczna Szkoła Podstawowa w Stanisławicach, Stanisławice 94 , 26-900 Kozienice";"Powszechny";"Nie";"Sołectwo Stanisławice"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"20";"Publiczna Szkoła Podstawowa w Nowej Wsi, Nowa Wieś 81 , 26-900 Kozienice";"Powszechny";"Nie";"Sołectwa: Chinów, Nowa Wieś"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"21";"Publiczna Szkoła Podstawowa w Piotrkowicach, Piotrkowice 40 , 26-900 Kozienice";"Powszechny";"Tak";"Sołectwa: Holendry Piotrkowskie, Kuźmy, Majdany, Opatkowice, Piotrkowice"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"22";"Publiczna Szkoła Podstawowa w Przewozie, Przewóz 2a , 26-900 Kozienice";"Powszechny";"Tak";"Sołectwa: Holendry Kozienickie, Przewóz (Przewóz, Cudów, Wymysłów), Wójtostwo"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"23";"Dom Pomocy Społecznej dla Dorosłych w Kozienicach, ul. Lubelska 50 , Kozienice 26-900 Kozienice";"Powszechny";"Nie";"Dom Pomocy Społecznej dla Dorosłych w Kozienicach"
"140000";"PL";"mazowieckie";"140705";"Kozienice";"obszar miesko-wiejski";"17";"49";"24";"SPZZOZ w Kozienicach, Al. Władysława Sikorskiego 10 , Kozienice 26-900 Kozienice";"Szpital";"Tak";"Samodzielny Publiczny Zespół Zakładów Opieki Zdrowotnej w Kozienicach"
"140000";"PL";"mazowieckie";"140706";"Magnuszew";"wieś";"17";"49";"1";"Publiczna Szkoła Podstawowa w Magnuszewie, ul. Bohaterów Września 10 , Magnuszew 26-910 Magnuszew";"Powszechny";"Nie";"Magnuszew, Kurki, Latków, Ostrów"
"140000";"PL";"mazowieckie";"140706";"Magnuszew";"wieś";"17";"49";"2";"Publiczne Gimnazjum w Magnuszewie, ul. Bohaterów Września 10 , Magnuszew 26-910 Magnuszew";"Powszechny";"Nie";"Grzybów, Przewóz Tarnowski, Przewóz Stary, Wólka Tarnowska, Wola Magnuszewska, Tyborów, Wilczowola"
"140000";"PL";"mazowieckie";"140706";"Magnuszew";"wieś";"17";"49";"3";"Publiczna Szkoła Podstawowa w Przydworzycach, Przydworzyce 37 , 26-910 Magnuszew";"Powszechny";"Nie";"Kłoda, Przydworzyce, Basinów, Dębowola, "
"140000";"PL";"mazowieckie";"140706";"Magnuszew";"wieś";"17";"49";"4";"Budynek Byłej Szkoły Podstawowej w Trzebieniu, Trzebień 63 , 26-910 Magnuszew";"Powszechny";"Nie";"Trzebień, Bożówka"
"140000";"PL";"mazowieckie";"140706";"Magnuszew";"wieś";"17";"49";"5";"Budynek Ochotniczej Straży Pożarnej w Wilczkowicach Dolnych, Wilczkowice Dolne 4A , 26-910 Magnuszew";"Powszechny";"Tak";"Wilczkowice Dolne, Żelazna Nowa, Żelazna Stara"
"140000";"PL";"mazowieckie";"140706";"Magnuszew";"wieś";"17";"49";"6";"Publiczna Szkoła Podstawowa w Chmielewie, Chmielew 20a , 26-910 Magnuszew";"Powszechny";"Nie";"Chmielew, Gruszczyn, Kępa Skórecka"
"140000";"PL";"mazowieckie";"140706";"Magnuszew";"wieś";"17";"49";"7";"Publiczne Gimnazjum w Mniszewie, Mniszew 43A , 26-910 Magnuszew";"Powszechny";"Nie";"Mniszew, Rękowice"
"140000";"PL";"mazowieckie";"140706";"Magnuszew";"wieś";"17";"49";"8";"Publiczna Szkoła Podstawowa w Rozniszewie, Rozniszew 20A , 26-910 Magnuszew";"Powszechny";"Nie";"Anielin, Boguszków, Rozniszew, Kolonia Rozniszew, Zagroby"
"140000";"PL";"mazowieckie";"140706";"Magnuszew";"wieś";"17";"49";"9";"Budynek Byłej Szkoły Podstawowej w Osiemborowie, Osiemborów 27B , 26-910 Magnuszew";"Powszechny";"Nie";"Aleksandrów, Osiemborów, "
"140000";"PL";"mazowieckie";"140707";"Sieciechów";"wieś";"17";"49";"1";"Zespół Szkolno - Przedszkolny w Starych Słowikach, Stare Słowiki 9 , 26-922 Sieciechów";"Powszechny";"Tak";"Sołectwa: Mozolice Duże, Mozolice Małe, Słowiki Stare, Słowiki Nowe, Słowiki Folwark."
"140000";"PL";"mazowieckie";"140707";"Sieciechów";"wieś";"17";"49";"2";"Zespół Placówek Oświatowych w Sieciechowie, ul. Szkolna 1 , Sieciechów 26-922 Sieciechów";"Powszechny";"Tak";"Sołectwa: Kępice, Łoje, Nagórnik, Opactwo, Sieciechów, Wola Klasztorna."
"140000";"PL";"mazowieckie";"140707";"Sieciechów";"wieś";"17";"49";"3";"Świetlica Wiejska w Zajezierzu, ul. 28 Pułku Artylerii Lekkiej 7 , Zajezierze 26-922 Sieciechów";"Powszechny";"Tak";"Sołectwa: Głusiec, Wólka Wojcieszkowska, Występ, Zajezierze, Zbyczyn."
"140000";"PL";"mazowieckie";"140802";"Jabłonna";"wieś";"20";"40";"1";"Publiczne Gimnazjum im. Orła Białego, Szkolna 2 , Jabłonna 05-110 JABŁONNA";"Powszechny";"Tak";"Jabłonna  - ulice:  Brzozowa, Buchnik Las, Dereniowa,  1-go Maja,  Lasek Brzozowy, Leśna, Modlińska od nr 2 do nr 152 (parzyste)   i od nr 3 do nr 105A (nieparzyste), Osiedle Słoneczna Polana,  Słoneczna Polana, Szkolna, Tęczowa,  Zagajnikowa."
"140000";"PL";"mazowieckie";"140802";"Jabłonna";"wieś";"20";"40";"2";"Publiczne Gimnazjum im. Orła Białego, Szkolna 2 , Jabłonna 05-110 JABŁONNA";"Powszechny";"Tak";"Jabłonna - ulice:  Akademijna,  Bukowa,  Dworkowa, Grabsztyny, Jana Matejki, Jodłowa, Jonatan, Koszteli, Krąselki,  Milenijna, Sadowa, Ogrodowa, Nad Smużną Dolinką,  Pańska,  Politechniczna,  Przylesie,  Sosnowa,  Świerkowa, Topolowa, Uniwersytecka,  Wiosenna,  Złotej Renety."
"140000";"PL";"mazowieckie";"140802";"Jabłonna";"wieś";"20";"40";"3";"Publiczne Gimnazjum im. Orła Białego, Szkolna 2 , Jabłonna 05-110 JABŁONNA";"Powszechny";"Tak";"Jabłonna  - ulice:  Akacjowa, Bagno, Bliska, Cicha, Chotomowska, Dębowa, Generała Leopolda Okulickiego, Graniczna, Grunwaldzka, Instytucka, Jabłonowska, Jesienna, Jagiellońska, Konwaliowa, Królewska, Krzywa, Księdza Józefa Abramowicza, Lawendowa, Legionowska,  Listopadowa, Łączna,  Malborska, Miła, Modlińska od nr 154 do nr 326 (parzyste) i od nr 107 do nr 229 (nieparzyste), Niwna, Nowa, Osiedlowa, Parkowa, Piaskowa, Piastowska, Prosta, Polna, Rekreacyjna, Różowa, Spokojna, Stefana Kisielewskiego, Św. Wojciecha, Szarych Szeregów, Wakacyjna, Wałowa, Wczasowa, Wenecka, Wiejska, Wiślana, Wrzosowa, Wygonowa, Zacisze, Zegrzyńska, Zielona, Źródlana."
"140000";"PL";"mazowieckie";"140802";"Jabłonna";"wieś";"20";"40";"4";"Szkoła Podstawowa im. Stefana Krasińskiego, Partyzantów 23 , Chotomów 05-123 CHOTOMÓW";"Powszechny";"Nie";"Chotomów  - ulice:  Akacjowa, Baśniowa, Boczna, Brzozowa, Bukowa, Cisowa, Dębowa, Dolinowa, Dworcowa, Hanki, Jarzębinowa, Jaśminowa,  Jodłowa, Kalinowa, Kasztanowa, Kolejowa od nr 2 do nr 106 (parzyste) i od nr 1 do nr 61 (nieparzyste), Konwaliowa, Kwiatowa,  Lipowa, Leszczynowa, Łąkowa, Marii Konopnickiej, Niecała, Ogrodowa, Ojca Augustyna Kordeckiego, Okólna, Partyzantów, Polna, Piusa XI, Spacerowa, Sporna, Stefana Kisielewskiego, Szumiący Las, Świerkowa, Św. Tomasza z Akwinu, Wspólna, Wypoczynkowa, Żwirki i Wigury,  Złota."
"140000";"PL";"mazowieckie";"140802";"Jabłonna";"wieś";"20";"40";"5";"Szkoła Podstawowa im. Stefana Krasińskiego, Partyzantów 23 , Chotomów 05-123 CHOTOMÓW";"Powszechny";"Nie";"Chotomów  - ulice:  Czarodzieja, Generała Lucjana Żeligowskiego, Jesionowa, Klonowa,  Kolejowa od nr 108 do nr 148 (parzyste) i od nr 63 do nr 149 (nieparzyste), Krótka, Leśna,  Piękna,   Poprzeczna, Sosnowa,  Wąska, Wileńska oraz wieś Dąbrowa Chotomowska."
"140000";"PL";"mazowieckie";"140802";"Jabłonna";"wieś";"20";"40";"6";"Szkoła Podstawowa im. Stefana Krasińskiego, Partyzantów 23 , Chotomów 05-123 CHOTOMÓW";"Powszechny";"Nie";"Chotomów - ulice:  Bagienna, Dobra, Ekologiczna, Górzysta, Gwiaździsta, Jasna, Kościelna, Księżycowa, Mała, Obrońców Modlina, Parkowa, Podleśna, Pogodna, Promienna, Przechodnia, Radosna, Słoneczna, Spokojna, Strażacka, Szczęśliwa, Świetlista, Tęczowa, Tulipanowa, Wesoła, Willowa."
"140000";"PL";"mazowieckie";"140802";"Jabłonna";"wieś";"20";"40";"7";"GCKiS filia w Skierdach, Nadwiślańska 1 , Skierdy 05-101 NOWY DWÓR MAZOWIECKI";"Powszechny";"Nie";"Rajszew, Skierdy"
"140000";"PL";"mazowieckie";"140802";"Jabłonna";"wieś";"20";"40";"8";"Klub Rolnika Boża Wola, Boża Wola 42 , 05-101 NOWY DWÓR MAZOWIECKI";"Powszechny";"Nie";"Boża Wola,  Janówek Drugi,  Suchocin,  Trzciany,  Wólka Górska."
"140000";"PL";"mazowieckie";"140801";"Legionowo";"miasto";"20";"40";"1";"Powiatowy Zespół Szkół Ponadgimnazjalnych, ul. Targowa 73A , Legionowo 05-120 Legionowo";"Powszechny";"Nie";"Obejmuje obszar od ulicy Kolejowej w kierunku północnym po granicy miasta z gminą Jabłonna wzdłuż granicy miasta z gminą Wieliszew w kierunku południowo ? wschodnim do ulicy Orzechowej, w kierunku południowo ? zachodnim do ulicy ks. kard. Stefana Wyszyńskiego przez ulicę Granitową do ulicy Kolejowej wzdłuż torów (od nr 82 do końca ? strona parzysta) w kierunku północno ? zachodnim."
"140000";"PL";"mazowieckie";"140801";"Legionowo";"miasto";"20";"40";"2";"Przedszkole Miejskie Nr 1, ul. Olszankowa E , Legionowo 05-120 Legionowo";"Powszechny";"Nie";"Obejmuje obszar od ulicy Aleja Róż po północnej granicy miasta z gminą Wieliszew w kierunku południowym równolegle do ulicy Władysława Sikorskiego, w kierunku zachodnim wzdłuż ulicy Tadeusza Wardenckiego (od nr 46 do nr 82 - strona parzysta) do ulicy Orzechowej."
"140000";"PL";"mazowieckie";"140801";"Legionowo";"miasto";"20";"40";"3";"Zespół Szkolno-Przedszkolny, ul. Jana Pawła I 2 , Legionowo 05-119 Legionowo";"Powszechny";"Tak";"Obejmuje obszar od ulicy gen. Władysława Sikorskiego (od nr 11 do nr 15 ? strona nieparzysta) po północnej granicy miasta z gminą Wieliszew w kierunku południowym wzdłuż ulicy Kolejowej (od nr 2 do nr 80 ? strona parzysta) do przejazdu kolejowego Warszawa Zegrze przy Kompleksie 103, wzdłuż torów w kierunku zachodnim do ulicy ks. kard. Stefana Wyszyńskiego, ulicą Granitową do ulicy Tadeusza Wardenckiego (od nr 2 do nr 44 ? strona parzysta) w kierunku wschodnim do ulicy gen. Władysława Sikorskiego, wzdłuż ulicy gen. Władysława Sikorskiego do północnej granicy miasta z gminą Wieliszew."
"140000";"PL";"mazowieckie";"140801";"Legionowo";"miasto";"20";"40";"4";"Zespół Szkół, ul. Zegrzyńska 3 , Legionowo 05-119 Legionowo";"Powszechny";"Nie";"Obejmuje obszar od rozjazdu torów kolejowych Warszawa - Zegrze na wysokości ulicy Kazimierza Wielkiego do ulicy Piaskowej, ulicą Piaskową w kierunku południowo - wschodnim do ulicy Aleja Sybiraków w kierunku południowo - zachodnim, następnie w kierunku południowo - wschodnim, w kierunku południowo - zachodnim (omijając zabudowę mieszkaniową) do torów kolejowych Warszawa - Nasielsk, wzdłuż torów w kierunku zachodnim do rozjazdu torów kolejowych."
"140000";"PL";"mazowieckie";"140801";"Legionowo";"miasto";"20";"40";"5";"Zespół Szkół, ul. Zegrzyńska 3 , Legionowo 05-119 Legionowo";"Powszechny";"Nie";"Obejmuje obszar od rozjazdu torów kolejowych Warszawa-Zegrze na wysokości ulicy Kazimierza Wielkiego  w kierunku wschodnim do rozjazdu kolejowego przy ul.Kolejowej, w kierunku północno-wschodnim po granicy miasta z Gminą Nieporęt do ulicy Zegrzyńskiej (od nr 2 do końca (strona parzysta), do ulicy Zegrzyńskiej (nr 31) w kierunku północno-wschodnim do ulicy Aleja Sybiraków, w kierunku północno-wschodnim do ulicy Piaskowej i  torów kolejowych, wzdłuż torów kolejowych w kierunku południowym do rozjazdu torów kolejowych Warszawa-Zegrze na wysokości ulicy Kazimierza Wielkiego."
"140000";"PL";"mazowieckie";"140801";"Legionowo";"miasto";"20";"40";"6";"Przedszkole Miejskie Nr 11, ul. Zegrzyńska 9 , Legionowo 05-119 Legionowo";"Powszechny";"Nie";"Obejmuje obszar od torów kolejowych Warszawa Nasielsk w kierunku wschodnim, w kierunku południowo ? wschodnim między budynkami przy ulicy Zegrzyńskiej 5 i ulicy Zegrzyńskiej 73, w kierunku północno ? wschodnim do ulicy Strużańskiej, w kierunku południowo ? wschodnim równolegle do ulicy Strużańskiej do granicy miasta z gminą Jabłonna, do torów kolejowych Warszawa Nasielsk w kierunku północno ? wschodnim."
"140000";"PL";"mazowieckie";"140801";"Legionowo";"miasto";"20";"40";"7";"Przedszkole Miejskie Nr 3, ul. Zegrzyńska 71 , Legionowo 05-119 Legionowo";"Powszechny";"Nie";"Obejmuje obszar od ulicy Zegrzyńskiej (od nr 5 do nr 29 ? strona nieparzysta) plus obszar od ulicy Grudzie po północno ? wschodniej granicy miasta z gminą Nieporęt, w kierunku południowym po granicy miasta z gminą Jabłonna, w kierunku północno ? zachodnim do ulicy Strużańskiej, do ulicy Grudzie w kierunku północno ? zachodnim."
"140000";"PL";"mazowieckie";"140801";"Legionowo";"miasto";"20";"40";"8";"Szkoła Podstawowa Nr 1, ul. Zakopiańska 4 , Legionowo 05-120 Legionowo";"Powszechny";"Tak";"Obejmuje obszar od torów kolejowych (w kierunku Warszawy) do ulicy Granicznej w kierunku południowo - zachodnim po granicy miasta z gminą Jabłonna, do ul. Wiejskiej w kierunku północno-wschodnim po ulicy Warszawskiej (od nr 1 - strona nieparzysta) do torów kolejowych."
